# traj_x; traj_y
-90.94376; -17.85015
-90.54213; -18.73570
-90.11781; -19.61129
-89.67553; -20.47733
-89.21738; -21.33480
-88.74453; -22.18449
-88.25892; -23.02762
-87.75995; -23.86398
-87.25114; -24.69572
-86.73154; -25.52238
-86.19725; -26.34143
-85.65404; -27.15645
-85.10772; -27.97133
-84.55658; -28.78504
-83.99857; -29.59610
-83.43629; -30.40619
-82.87250; -31.21718
-82.30772; -32.02932
-81.74222; -32.84262
-81.17616; -33.65697
-80.60970; -34.47219
-80.04296; -35.28818
-79.47653; -36.10440
-78.91068; -36.92022
-78.34517; -37.73567
-77.77977; -38.55094
-77.21431; -39.36624
-76.64860; -40.18180
-76.08247; -40.99785
-75.51574; -41.81462
-74.94824; -42.63236
-74.37977; -43.45135
-73.81016; -44.27184
-73.23922; -45.09414
-72.66675; -45.91854
-72.09258; -46.74537
-71.51650; -47.57497
-70.93833; -48.40771
-70.35789; -49.24396
-69.77510; -50.08415
-69.19006; -50.92912
-68.60470; -51.77759
-68.02087; -52.62584
-67.43902; -53.47200
-66.85975; -54.31480
-66.28379; -55.15291
-65.71177; -55.98505
-65.14418; -56.81005
-64.58109; -57.62671
-64.02091; -58.43301
-63.45802; -59.22423
-62.88905; -59.99712
-62.31716; -60.75367
-61.72961; -61.48325
-61.11311; -62.17254
-60.47806; -62.82859
-59.83190; -63.45834
-59.16920; -64.05695
-58.48645; -64.62121
-57.78793; -65.15876
-57.07060; -65.67030
-56.32484; -66.14474
-55.55347; -66.57706
-54.76191; -66.95901
-53.95424; -67.27670
-53.13912; -67.52491
-52.32354; -67.68900
-51.51828; -67.75986
-50.73615; -67.74494
-49.98530; -67.65723
-49.26855; -67.50774
-48.56578; -67.30062
-47.84828; -67.03798
-47.10988; -66.71752
-46.35692; -66.33010
-45.59612; -65.87593
-44.83606; -65.35735
-44.08911; -64.77456
-43.36227; -64.13582
-42.66025; -63.45060
-41.98756; -62.73246
-41.34564; -61.99093
-40.73046; -61.23072
-40.13702; -60.45614
-39.55489; -59.67560
-38.97577; -58.89469
-38.39754; -58.11355
-37.81899; -57.33177
-37.23932; -56.54886
-36.65805; -55.76432
-36.07491; -54.97775
-35.48974; -54.18882
-34.90248; -53.39733
-34.31313; -52.60318
-33.72173; -51.80631
-33.12836; -51.00677
-32.53307; -50.20462
-31.93592; -49.39995
-31.33695; -48.59289
-30.73596; -47.78356
-30.13364; -46.97361
-29.53159; -46.16430
-28.93098; -45.35483
-28.33256; -44.54452
-27.73573; -43.73371
-27.13997; -42.92276
-26.54511; -42.11174
-25.95086; -41.30090
-25.35699; -40.49040
-24.76346; -39.68033
-24.17025; -38.87073
-23.57740; -38.06163
-22.98492; -37.25309
-22.39287; -36.44513
-21.80127; -35.63781
-21.21017; -34.83115
-20.61961; -34.02522
-20.02962; -33.22004
-19.44029; -32.41563
-18.85150; -31.61169
-18.26293; -30.80792
-17.67449; -30.00430
-17.08614; -29.20080
-16.49784; -28.39738
-15.90956; -27.59398
-15.32126; -26.79056
-14.73292; -25.98707
-14.14451; -25.18346
-13.55599; -24.37968
-12.96734; -23.57568
-12.37852; -22.77141
-11.78949; -21.96683
-11.20020; -21.16190
-10.61057; -20.35662
-10.02049; -19.55097
-9.42985; -18.74497
-8.83852; -17.93862
-8.24633; -17.13201
-7.65275; -16.32533
-7.05999; -15.52240
-6.47350; -14.72583
-5.90105; -13.93149
-5.34992; -13.13571
-4.82858; -12.33456
-4.34525; -11.52499
-3.89881; -10.70986
-3.50070; -9.88526
-3.15903; -9.05031
-2.87277; -8.20872
-2.64597; -7.36166
-2.46639; -6.51440
-2.32939; -5.66749
-2.22954; -4.81537
-2.14560; -3.96476
-2.06548; -3.06224
-2.00801; -2.24665
-2.05943; -0.95495
